Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
3144	Unknown	8447	18.281	18.330	18.774	132.92268	1710211	23980431	11354.380	138.81630	62.603	0.579	1.000	0.111		[M-2H]2-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	138.81630	132.92268 1860444;133.92281 154667;133.93037 13977	59.40835 7414;63.02328 5969;71.76485 6460;73.46679 5318;73.56236 6509;73.56814 11057;100.42167 6300;100.93248 10599;112.83913 5568;115.91969 133512;131.86566 14547;132.86693 193686;132.88959 10214;132.89931 184576
3145	Unknown	8447	18.111	18.330	18.353	138.92012	166191	733535	9456.607	17.57401	33.130	0.546	0.953	0.290		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	17.57401	138.92020 114516;138.92870 72180;140.91718 64499	null
3146	Unknown	8447	18.148	18.330	18.390	150.91548	35367	170399	1.000	35366.81000	28.490	0.669	0.980	0.365		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	35366.81000	150.91548 52274;151.91257 12724;151.91879 13643;152.91525 12766;152.92097 11589	null
3147	Unknown	8447	18.086	18.330	18.476	155.89966	75572	528064	6340.408	11.91914	44.362	0.702	1.000	0.621		[M-2H]2-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	11.91914	155.89969 84639;156.89485 351737	null
3148	Unknown	8447	18.207	18.330	18.547	175.95892	298384	3262554	4873.173	61.22985	38.958	0.699	1.000	0.692		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	61.22985	175.95886 203308;175.96809 117574;176.95161 48549;176.95982 70133;177.95157 9733;177.96581 24543	null
3149	Unknown	8447	18.047	18.330	18.547	175.96812	298384	3262554	3876.428	76.97387	69.762	0.764	1.000	0.574		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	76.97387	175.95886 203308;175.96809 117574;176.95982 70133;177.96581 24543;177.97488 19800	null
3150	Unknown	8447	18.098	18.330	18.511	184.89534	186286	1939806	6256.224	29.77617	40.506	0.642	1.000	0.416		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	29.77617	184.89534 199884;184.90329 15104;185.89499 14616;186.89221 60523	50.10450 4813;52.58009 3831;53.84092 4501;57.44191 4430;67.43952 4923;69.03282 4033;70.31114 52453;71.69926 4850;75.39665 5125;79.95578 5135;116.92757 684828;117.92762 7587;123.08088 8777;124.83383 4141;134.48148 4554;135.94490 7456;141.09097 25052;185.08185 14970;185.11760 29764
3151	Unknown	8447	18.220	18.330	18.678	189.86101	1755417	23187809	14003.140	125.35880	137.824	0.622	1.000	0.266		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	125.35880	189.86101 1748800;190.85229 51159;190.85870 365819;191.85760 1329271	60.80791 7195;61.98721 288941;73.56858 7747;101.95131 7416;143.86777 472499;161.42705 6352;189.84879 50857;189.86107 88301
3152	Unknown	8447	18.196	18.330	18.595	190.85870	400116	3825092	5607.781	71.35016	75.399	0.611	1.000	0.416		[M+HCOO]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	71.35016	190.85229 51159;190.85870 365819;191.85760 1329271;192.85594 182701	null
3153	Unknown	8447	18.002	18.330	18.689	191.84619	64740	646916	4021.763	16.09731	26.918	0.656	1.000	0.297		[M-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	16.09731	191.84619 70846;192.85594 182701;193.85362 543318	null
3154	Unknown	8447	18.207	18.330	18.774	193.85362	559104	6749402	6077.211	92.00002	77.147	0.619	1.000	0.253		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	92.00002	193.85362 543318;194.85503 26972;195.85059 95513	60.74030 2092;61.98722 122457;63.99127 3043;71.92340 9721;90.93240 2973;93.03351 5721;116.99879 2510;117.39371 2377;147.86073 181628;147.91933 2852;149.93585 2939;150.05531 13982;165.96400 7316;193.85423 51376;194.04453 6734;194.08162 2840
3155	Unknown	8447	18.047	18.330	18.476	199.88976	171830	1267359	7504.146	22.89796	49.712	0.855	1.000	0.652		[M-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	22.89796	199.88976 178288;200.88042 88082;200.88751 13693;201.88051 17997;201.88593 79782	null
3156	Unknown	8447	18.073	18.330	18.619	201.88593	93524	570822	4618.643	20.24918	42.254	0.892	1.000	0.709		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	20.24918	201.88051 17997;201.88593 79782;203.88257 40489	58.33488 4111;61.93211 3981;61.98704 5116;62.94315 4362;63.05814 4767;70.63379 16789;70.63814 22470;78.57453 5007;82.91810 5031;84.81586 4074;99.92461 7056;116.92757 1151350;133.64522 4790;149.13127 4953;161.07907 4594;201.85918 8453
3157	Unknown	8447	18.060	18.330	18.642	203.88257	35011	234579	1.000	35011.38000	24.709	0.809	1.000	0.548		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	35011.38000	203.88257 40489	null
3158	Unknown	8447	18.148	18.330	18.488	208.93593	79523	482705	5878.360	13.52814	40.757	0.788	1.000	0.709		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	13.52814	208.93593 80999	null
3159	Unknown	8447	18.269	18.330	18.798	218.85338	250685	2873996	5521.856	45.39870	44.503	0.587	1.000	0.193		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	45.39870	218.85338 305698;219.84508 24938;219.85318 29958;219.86226 17196;220.84877 98842	null
3160	Unknown	8447	18.124	18.330	18.476	220.84877	84100	697928	4076.672	20.62960	31.672	0.718	1.000	0.548		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	20.62960	220.84877 98842;221.84247 16496;221.84903 18906;222.84677 13902	null
3161	Unknown	8447	18.060	18.330	18.390	252.88412	88454	545897	2694.212	32.83101	28.554	0.690	0.989	0.540		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	32.83101	252.88412 77936;252.89082 17515;254.88013 25462	null
3162	Unknown	8447	18.060	18.330	18.511	259.93372	69212	543083	3899.563	17.74856	34.630	0.692	0.999	0.498		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	17.74856	259.93372 76234	null
3163	Unknown	8447	18.086	18.330	18.713	260.91650	195100	2511927	3644.597	53.53133	42.827	0.602	1.000	0.240		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	53.53133	260.91650 219094;261.92020 10702;262.91202 91587;262.91901 15597	null
3164	Unknown	8447	18.002	18.330	18.631	262.91202	82420	913714	2371.435	34.75517	32.506	0.604	1.000	0.253		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	34.75517	262.91202 91587;262.91901 15597;264.90930 14013	null
3165	Unknown	8447	18.172	18.330	18.441	263.87656	79754	775396	8555.639	9.32183	24.802	0.838	1.000	0.461		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	9.32183	263.87674 75783;263.88361 26075;264.88608 110799;265.88309 25999	null
3166	Unknown	8447	18.245	18.330	18.631	278.90762	109502	1064740	3461.872	31.63072	46.434	0.622	1.000	0.384		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	31.63072	278.90765 119136;278.91458 14650;279.90207 11266;279.90924 14017;280.90488 50970;280.91190 14218	null
3167	Unknown	8447	18.245	18.330	18.702	286.84155	72350	726897	1.000	72349.63000	27.492	0.676	0.999	0.315		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	72349.63000	286.84155 86014;288.83676 38843;288.84866 32426	null
3168	Unknown	8447	18.086	18.330	18.523	288.93680	134373	1017373	2845.330	47.22590	56.550	0.597	1.000	0.309		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	47.22590	288.93680 174048;289.93851 27652;290.93390 13240	null
3169	Unknown	8447	18.073	18.330	18.476	305.92685	68278	394733	1.000	68278.19000	39.981	0.750	0.992	0.497		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	68278.19000	305.91806 17906;305.92685 44310;306.91840 16778	null
3170	Unknown	8447	18.060	18.330	18.654	327.76352	92129	630628	1.000	92128.63000	40.635	0.731	1.000	0.441		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	92128.63000	327.76352 97067;328.75360 16265;329.75970 145132	null
3171	Unknown	8447	18.002	18.330	18.786	328.90381	76371	883726	1893.910	40.32475	24.829	0.686	1.000	0.300		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	40.32475	328.90381 79115;330.89914 23318	null
3172	Unknown	8447	18.047	18.330	18.678	329.75970	138777	1037896	1.000	138776.90000	48.037	0.703	1.000	0.416		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	138776.90000	329.75970 145132;330.75012 14844;330.75940 14087;331.75620 104913	null
3173	Unknown	8447	18.060	18.330	18.666	331.75620	102409	741448	1.000	102409.10000	41.509	0.722	1.000	0.454		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	102409.10000	331.75620 104913;333.75201 41342	null
3174	Unknown	8447	18.060	18.330	18.452	333.75201	41067	269553	1.000	41066.75000	26.863	0.716	0.994	0.548		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	41066.75000	333.75201 41342;335.74960 16553	null
3175	Unknown	8447	18.047	18.330	18.678	337.79224	138367	792365	2416.540	57.25850	56.992	0.818	1.000	0.570		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	57.25850	337.79224 170456;339.78851 206809	null
3176	Unknown	8447	18.060	18.330	18.666	339.78851	166758	975123	1.000	166758.10000	60.981	0.805	1.000	0.570		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	166758.10000	339.78851 206809;340.77866 30970;340.78778 17471;341.78485 99959	null
3177	Unknown	8447	18.073	18.330	18.642	341.78485	92864	525763	1.000	92863.69000	46.573	0.810	1.000	0.570		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	92863.69000	341.78485 99959;343.78149 27412	null
3178	Unknown	8447	18.124	18.330	18.559	347.82068	59687	292508	2272.802	26.26147	41.174	0.845	1.000	0.666		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	26.26147	347.82068 69101;348.81149 82808;349.81723 79139	null
3179	Unknown	8447	18.098	18.330	18.583	349.81723	70064	345802	1.000	70064.44000	44.739	0.918	1.000	0.666		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	70064.44000	349.81723 79139;350.80737 31309;351.81326 32089	null
3180	Unknown	8447	18.111	18.330	18.571	357.84970	38904	196908	2682.603	14.50224	31.835	0.894	1.000	0.666		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	14.50224	357.84970 48298;359.84540 28210	null
3181	Unknown	8453	18.012	18.341	18.416	87.93276	48588	305924	2318.095	20.96031	26.627	0.738	0.991	0.375		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	20.96031	87.93276 49248;89.92477 289898;89.92828 26652	null
3182	Unknown	8453	18.207	18.341	18.725	89.92477	275592	3121513	3241.650	84.75340	54.435	0.660	1.000	0.375		[M-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	84.75340	89.92477 289898;89.92828 26652;90.92250 15054;90.93256 918827;91.92019 99220	null
3183	Unknown	8453	18.160	18.341	18.821	90.93256	845456	11005623	5502.326	153.65430	94.065	0.640	1.000	0.301		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	153.65430	90.93256 918827;92.92703 239323;92.92811 148862	72.37346 6989;72.37730 6681;90.93246 184926;95.38667 2980
3184	Unknown	8453	18.024	18.341	18.559	91.92021	92877	859541	2374.756	39.11031	31.366	0.801	1.000	0.764		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	39.11031	91.92019 99220;92.92703 239323;92.92811 148862;93.91769 26597;93.92827 13112	null
3185	Unknown	8453	18.073	18.341	18.488	109.90663	57689	420485	1441.070	40.03201	29.134	0.855	0.998	0.731		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	40.03201	109.90663 61936;110.89790 15927;111.90192 19019;111.90388 11479	null
3186	Unknown	8453	18.124	18.341	18.428	110.89407	114629	892219	8687.691	13.19436	30.434	0.869	1.000	0.852		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	13.19436	110.89407 58850;110.89618 57479;110.89790 15927;111.90192 19019;111.90388 11479;112.89166 26799	null
3187	Unknown	8453	18.294	18.341	18.608	113.92543	823372	10616197	5548.307	94.72434	23.330	0.675	1.000	0.196		[M-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	94.72434	113.92543 864943;114.93327 1739840;115.91990 16075687	63.41338 2261;73.56290 3885;73.56799 3665;84.11555 1959;85.70683 1995;88.93201 2260;97.93031 18255;103.71373 1918;105.03786 2027;113.43248 1953;113.92524 85521;114.01868 8734;114.93240 3214
3188	Unknown	8453	18.207	18.341	18.654	131.87566	50107	348344	1818.381	27.55593	28.517	0.786	1.000	0.549		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	27.55593	131.87566 64191;132.86708 1034574;132.87320 152571	null
3189	Unknown	8453	18.111	18.341	18.476	140.88635	82873	743438	3551.649	23.33367	28.238	0.617	0.996	0.334		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	23.33367	140.88635 98945	null
3190	Unknown	8453	18.172	18.341	18.654	143.86761	218553	3077251	5429.721	40.25118	39.743	0.617	1.000	0.334		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	40.25118	143.86465 23322;143.86761 219993;144.86565 57900;144.86900 106870;145.86475 106243	null
3191	Unknown	8453	18.245	18.341	18.511	143.92274	56308	453638	4254.854	13.23393	27.000	0.746	1.000	0.549		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	13.23393	143.92274 65101;144.92279 3037360;145.91846 14959;145.92294 275926;145.92630 38045	null
3192	Unknown	8453	18.257	18.341	18.654	146.92265	624860	7551233	11263.330	45.11571	67.743	0.673	1.000	0.590		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	45.11571	146.92262 668965;148.91809 260005	null
3193	Unknown	8453	18.073	18.341	18.535	148.91809	237506	2331422	4619.883	51.40950	49.530	0.639	0.995	0.495		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	51.40950	148.91809 260005;150.91559 38969	null
3194	Unknown	8453	17.994	18.341	18.428	148.93814	82515	598669	2819.943	29.26132	28.565	0.654	0.995	0.317		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	29.26132	148.93814 89175;149.93620 36010;150.93385 36425;150.94620 107506	null
3195	Unknown	8453	18.111	18.341	18.476	173.86871	59809	443320	3961.354	15.09804	29.291	0.702	0.999	0.699		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.09804	173.86871 69673;174.86322 110927;174.86737 242020;175.86572 31379	null
3196	Unknown	8453	18.086	18.341	18.619	174.86737	360132	4137060	7478.672	48.15448	57.214	0.668	1.000	0.460		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	48.15448	174.86322 110927;174.86737 242020;175.86572 31379;176.85873 64792;176.86331 114811	55.05283 4968;72.10492 17340;73.24236 5126;78.75558 5408;88.22453 5363;95.25011 5082;95.35182 5952;99.92443 10468;109.45970 4861;111.00530 7033;114.93298 13541;116.92756 649196;120.58509 5058;130.87517 5348;143.06786 5095
3197	Unknown	8453	18.060	18.341	18.583	176.86331	169045	1943399	5280.157	32.01506	37.802	0.661	1.000	0.353		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	32.01506	176.85873 64792;176.86331 114811;177.86328 10082;178.86034 21720	null
3198	Unknown	8453	18.183	18.341	18.511	181.91682	329250	3322770	10219.490	32.03498	55.144	0.694	1.000	0.731		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	32.03498	181.91682 337484;182.91820 64612;183.91388 108804	null
3199	Unknown	8453	18.047	18.341	18.583	182.89948	397659	5622535	9687.282	41.04958	50.933	0.618	1.000	0.427		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	41.04958	182.89948 403611;183.89749 28755;184.89557 156474;184.90291 11685	null
3200	Unknown	8453	18.012	18.341	18.559	186.89209	71375	849944	4497.196	15.87094	23.028	0.653	0.997	0.375		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.87094	186.89209 94250	null
3201	Unknown	8453	18.160	18.341	18.608	191.94580	694012	6196138	7309.717	94.94375	105.013	0.712	1.000	0.611		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	94.94375	191.94580 816638	51.13378 5831;59.86504 4254;61.98722 420036;67.94081 5729;71.64981 21981;71.70981 5151;78.80389 4316;91.50674 3898;133.43535 5028;136.95398 4353;143.88052 4442;145.86423 276410;163.95059 48791;183.23541 5536;191.85936 81819;191.94560 11750
