Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
282	Unknown	309	0.640	0.795	0.943	410.78986	66722	196134	1.000	66722.31000	61.105	0.747	1.000	0.890		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	66722.31000	410.78986 141442;411.79047 15076;412.78473 76626	null
283	Unknown	309	0.752	0.795	0.956	413.79178	32123	95309	1.000	32123.31000	41.928	0.727	0.997	0.890		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	32123.31000	413.79178 74806;414.78384 14241;415.78375 11707	null
284	Unknown	309	0.665	0.795	0.943	416.75269	35198	102556	1.000	35197.94000	45.039	0.868	1.000	0.890		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	35197.94000	416.75269 69802;418.75192 16557	null
285	Unknown	309	0.640	0.795	0.943	421.79776	71301	209445	1.000	71300.94000	64.221	0.880	1.000	0.890		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	71300.94000	421.79776 141248;422.78854 85165;423.79932 24331	null
286	Unknown	309	0.665	0.795	0.943	422.78854	36078	104300	1.000	36078.44000	45.323	0.772	1.000	0.710		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	36078.44000	422.78854 85165;423.78616 18350;424.78427 358226;424.79776 26240	null
287	Unknown	309	0.752	0.795	0.956	424.78427	198139	591546	1.000	198138.80000	104.359	0.725	0.997	0.890		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	198138.80000	424.78427 358226;425.78165 21878;426.78674 25357	null
288	Unknown	309	0.701	0.795	0.943	439.80814	31119	91261	1.000	31119.19000	41.932	0.750	1.000	0.890		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	31119.19000	439.80814 61797;440.80844 15432;441.80939 25918	null
289	Unknown	309	0.752	0.795	0.969	441.78693	130848	405589	2253.818	58.05613	85.827	0.723	0.996	0.543		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	58.05613	441.78693 249432;442.79047 19991	null
290	Unknown	309	0.652	0.795	0.943	443.75793	101879	296782	1.000	101879.20000	75.643	0.759	1.000	0.890		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	101879.20000	443.75793 224779;444.76111 38173;445.75690 138897	null
291	Unknown	309	0.640	0.795	0.943	445.75690	61376	183393	1.000	61375.69000	58.270	0.756	1.000	0.543		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	61375.69000	445.75690 138897;447.75531 41855	null
292	Unknown	309	0.752	0.795	0.956	451.79190	36510	103884	1.000	36510.19000	48.195	0.766	0.996	0.543		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	36510.19000	451.79190 103086;452.78979 115226;453.78671 386524	null
293	Unknown	309	0.752	0.795	0.956	453.78671	163328	481930	1.000	163328.10000	95.558	0.739	0.996	0.710		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	163328.10000	453.78671 386524;454.79312 66700;455.78720 333262	null
294	Unknown	309	0.665	0.795	0.943	454.79312	34044	101400	1.000	34044.44000	43.513	0.752	1.000	0.710		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	34044.44000	454.79312 66700;455.78720 333262;456.79370 84585	null
295	Unknown	309	0.752	0.795	0.919	455.78720	158742	484697	1.000	158741.50000	96.781	0.768	0.998	0.543		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	158741.50000	455.78720 333262;456.79370 84585;457.78223 106261	null
296	Unknown	309	0.627	0.795	0.969	456.79370	50611	162918	1.000	50610.88000	51.485	0.722	1.000	0.543		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	50610.88000	456.79370 84585;458.79169 26517	null
297	Unknown	309	0.752	0.795	0.981	466.79514	134959	414238	1.000	134958.90000	89.896	0.745	0.997	0.543		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	134958.90000	466.79514 302293;467.80157 40476;468.79562 21295	null
298	Unknown	309	0.701	0.795	0.956	467.78473	46853	143075	1.000	46852.56000	51.629	0.741	0.996	0.543		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	46852.56000	467.78473 89947;469.78177 592266	null
299	Unknown	309	0.752	0.795	0.969	469.78177	305923	942253	1.000	305923.40000	132.591	0.766	1.000	0.543		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	305923.40000	469.78177 592266;470.78442 80822	56.68640 2641;70.50880 8141;70.51317 19089;87.92401 3559;103.91917 8918;108.97182 2902;156.83963 2865;161.22298 2642;161.86989 10473;173.87064 4159;175.84868 5466;177.86505 3163;189.86514 5453;193.85995 3927;217.86050 26200;235.81662 7969;235.86992 5345;247.81647 9147;251.81111 8363;263.77478 3647;263.80923 4475;263.86615 9547;265.78973 3129;267.80768 9309;277.97739 3874;279.76697 4784;279.80475 5514;279.86124 10252;283.80139 29038;291.80594 31159;307.80130 5565;307.85580 12079;323.79453 4181;335.79611 18830;339.48352 2942;341.80325 3747;353.80597 5230;379.78806 14367;397.79733 38955;469.78116 34503
300	Unknown	309	0.665	0.795	0.943	470.78442	36759	109753	1.000	36758.56000	45.533	0.769	1.000	0.543		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	36758.56000	470.78442 80822	null
301	Unknown	309	0.665	0.795	0.943	471.76443	46056	130920	1.000	46055.88000	52.873	0.846	1.000	0.890		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	46055.88000	471.76443 98245;472.76093 432152;473.76181 75218	null
302	Unknown	309	0.665	0.795	0.943	474.75980	149095	426997	1.000	149094.90000	94.317	0.853	1.000	0.890		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	149094.90000	474.75980 313380;475.76260 41692;476.75766 87003	null
303	Unknown	309	0.665	0.795	0.956	475.76260	33240	111053	1.000	33239.63000	41.159	0.716	1.000	0.543		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	33239.63000	475.76260 41692;476.75766 87003;477.75848 16041	null
304	Unknown	309	0.665	0.795	0.943	476.75766	41896	119981	1.000	41895.56000	54.007	0.841	1.000	0.890		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	41895.56000	476.75766 87003;477.75848 16041;478.75537 53795	null
305	Unknown	309	0.640	0.795	0.943	479.71243	44520	134764	1.000	44519.63000	49.484	0.749	1.000	0.543		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	44519.63000	479.71243 86811;480.71753 14072;481.71198 32388	null
306	Unknown	309	0.665	0.795	0.919	480.79449	127907	372653	1.000	127906.80000	85.766	0.868	1.000	0.890		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	127906.80000	480.79449 278710;481.79260 271208;482.78970 1373775	null
307	Unknown	309	0.665	0.795	0.943	481.79260	120156	344785	1.000	120156.10000	83.567	0.764	1.000	0.890		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	120156.10000	481.79260 271208;482.78970 1373775;483.79214 241765	null
308	Unknown	309	0.627	0.795	0.969	482.78970	664045	1925304	1.000	664045.10000	197.282	0.864	1.000	0.890		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	664045.10000	482.78970 1373775;483.79214 241765;484.79019 610552	50.58893 4576;62.98018 5429;67.74171 5157;69.86002 44606;69.86442 32608;82.37279 5197;102.94789 49966;144.94223 7357;146.93787 313083;159.72163 5484;161.60980 5126;188.93259 9429;190.92790 470232;218.86792 6061;292.86865 18404;334.86151 8628;336.85931 287870
309	Unknown	309	0.665	0.795	0.943	483.79214	123449	362088	1.000	123448.90000	83.651	0.749	1.000	0.890		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	123448.90000	483.79214 241765;484.79019 610552;485.79034 102054	null
310	Unknown	309	0.627	0.795	0.931	484.79019	259966	752405	1.000	259965.90000	121.265	0.764	1.000	0.890		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	259965.90000	484.79019 610552;485.79034 102054;486.78574 264693	null
311	Unknown	309	0.665	0.795	0.943	485.79034	43814	126036	1.000	43814.44000	50.037	0.768	1.000	0.890		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	43814.44000	485.79034 102054;486.78574 264693;487.78809 32477	null
312	Unknown	309	0.665	0.795	0.943	486.78574	111122	317942	1.000	111121.70000	80.032	0.771	1.000	0.890		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	111121.70000	486.78574 264693;487.78809 32477;488.78333 66949	null
313	Unknown	309	0.652	0.795	0.943	488.75531	70564	211974	1.000	70564.19000	62.119	0.739	1.000	0.890		[M-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	70564.19000	488.75531 127567;489.75598 20544;490.75433 36210	null
314	Unknown	309	0.665	0.795	0.956	494.79056	132635	407576	1.000	132634.60000	89.232	0.726	1.000	0.543		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	132634.60000	494.79056 289901;495.79163 94994;496.78934 217197	null
315	Unknown	309	0.665	0.795	0.943	495.79163	39031	115368	1.000	39031.44000	48.436	0.772	1.000	0.543		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	39031.44000	495.79163 94994;496.78934 217197;497.78964 52348	null
316	Unknown	309	0.701	0.795	0.943	496.78934	121559	372264	1.000	121559.40000	82.490	0.756	1.000	0.543		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	121559.40000	496.78934 217197;497.78964 52348;498.78476 1135470	null
317	Unknown	309	0.752	0.795	0.969	498.78476	592420	1811982	1.000	592420.00000	180.946	0.740	0.998	0.543		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	592420.00000	498.78476 1135470;499.78766 150332;500.78500 181627	50.74331 3952;56.27623 3812;63.36557 4205;70.04031 49070;89.31926 3967;102.17462 3623;102.94769 28509;118.94346 8118;121.45173 4092;146.93793 140861;162.93253 14237;174.87740 9095;190.91049 9725;190.92795 198906;218.86848 42795;236.87941 11267;262.85858 28885;278.36905 4537;280.86868 38154;327.90027 4297;350.85767 6116;352.75842 5057;352.85394 140969;392.35291 4421;448.06317 4205;449.65878 4470;498.78635 15789
318	Unknown	309	0.701	0.795	0.943	499.78766	78772	240586	1.000	78771.50000	67.266	0.769	1.000	0.543		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	78771.50000	499.78766 150332;500.78500 181627;501.78439 35842	null
319	Unknown	309	0.665	0.795	0.943	512.70917	38345	115615	1.000	38344.69000	45.877	0.740	1.000	0.890		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	38344.69000	512.70917 66597;513.71484 20356	null
320	Unknown	309	0.665	0.795	0.943	531.68225	36653	104070	1.000	36652.69000	46.602	0.845	1.000	0.890		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	36652.69000	531.68225 85827;532.69019 14356;533.68134 23032	null
321	Unknown	309	0.701	0.795	0.943	541.71210	62088	181263	1.000	62088.44000	59.191	0.763	1.000	0.710		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	62088.44000	541.71210 137032;542.71680 26768;543.71326 37533	null
322	Unknown	309	0.665	0.795	0.943	547.69122	31402	99768	1.000	31402.00000	40.803	0.722	1.000	0.543		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	31402.00000	547.69122 36340;548.68860 95694;549.68896 15749	null
323	Unknown	309	0.665	0.795	0.943	548.68860	46351	133792	1.000	46350.94000	52.121	0.860	1.000	0.890		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	46350.94000	548.68860 95694;549.68896 15749;550.68628 41217	null
324	Unknown	309	0.640	0.795	0.943	554.72003	591345	1682997	1.000	591345.40000	189.539	0.847	1.000	0.890		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	591345.40000	554.72003 1248466;555.72266 268451;556.72058 460602	55.85217 5165;63.11387 5606;68.80382 4817;71.75680 5489;73.52879 5578;82.35577 4576;86.75417 6160;103.29890 5205;117.07686 4493;121.46413 5442;146.93799 14847;174.87811 5438;190.92841 13959;218.86778 33550;236.82332 8875;252.81938 14366;262.85870 18799;275.59149 5602;280.81454 6937;280.86844 13592;308.80939 77247;320.80835 17421;326.81943 11266;352.79874 98690;362.78134 11401;364.79904 143791;370.80978 21905;380.73782 12425;408.78912 191838;436.72992 14214;454.73917 12285;480.72284 8168;498.72876 78949;508.71417 14463;510.72983 7717;554.71906 74834
325	Unknown	309	0.665	0.795	0.943	555.72266	123729	351830	1.000	123728.90000	86.415	0.847	1.000	0.890		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	123728.90000	555.72266 268451;556.72058 460602;557.72186 108498	null
326	Unknown	309	0.665	0.795	0.943	556.72058	207666	593676	1.000	207666.20000	110.746	0.851	1.000	0.890		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	207666.20000	556.72058 460602;557.72186 108498;558.71643 203910	null
327	Unknown	309	0.665	0.795	0.943	557.72186	42667	119114	1.000	42667.31000	50.819	0.831	1.000	0.890		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	42667.31000	557.72186 108498;558.71643 203910;559.72040 37380	null
328	Unknown	309	0.665	0.795	0.943	558.71643	84940	241134	1.000	84939.75000	70.682	0.772	1.000	0.890		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	84939.75000	558.71643 203910;559.72040 37380;560.71631 84966	null
329	Unknown	309	0.665	0.795	0.943	560.71631	33388	93948	1.000	33388.13000	44.453	0.779	1.000	0.890		[M-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	33388.13000	560.71631 84966;562.71313 17230	null
330	Unknown	309	0.665	0.795	0.943	570.71613	38385	115705	1.000	38385.13000	47.833	0.764	1.000	0.543		[M-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	38385.13000	570.71613 84011;571.71753 23487;572.71552 102566	null
331	Unknown	309	0.665	0.795	0.943	572.71552	43090	125705	1.000	43090.44000	49.561	0.779	1.000	0.710		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	43090.44000	572.71552 102566;573.71533 22484;574.71222 39788	null
332	Unknown	309	0.665	0.795	0.943	582.71533	58064	167853	1.000	58064.19000	59.538	0.774	1.000	0.543		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	58064.19000	582.71533 158468;583.72003 32791;584.71686 20820	null
333	Unknown	309	0.665	0.795	0.956	597.72327	44241	130437	1.000	44241.13000	49.985	0.784	1.000	0.543		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	44241.13000	597.72327 120796;598.72241 43650;599.71814 354599	null
334	Unknown	309	0.640	0.795	0.943	599.71814	148918	430593	1.000	148918.30000	91.986	0.770	1.000	0.710		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	148918.30000	599.71814 354599;600.72064 92515;601.71857 211508	null
335	Unknown	309	0.665	0.795	0.943	600.72064	38309	110770	1.000	38309.13000	46.777	0.777	1.000	0.710		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	38309.13000	600.72064 92515;601.71857 211508;602.71979 37973	null
336	Unknown	309	0.640	0.795	0.943	601.71857	84331	244994	1.000	84330.69000	69.277	0.778	1.000	0.710		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	84330.69000	601.71857 211508;602.71979 37973;603.71509 60477	null
337	Unknown	309	0.665	0.795	0.943	611.71814	54412	163687	1.000	54412.06000	57.334	0.752	1.000	0.543		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	54412.06000	611.71814 122963;612.71906 24813;613.71765 85076	null
338	Unknown	309	0.665	0.795	0.943	615.71289	95919	280219	1.000	95919.00000	74.746	0.788	1.000	0.543		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	95919.00000	615.71289 234570;616.71405 23800;617.71460 25154	null
339	Unknown	309	0.665	0.795	0.943	625.64325	35635	102266	1.000	35634.63000	45.814	0.799	1.000	0.710		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	35634.63000	625.64325 95326;626.64728 19451;627.64294 73486	null
340	Unknown	309	0.665	0.795	0.943	648.61188	35693	103648	1.000	35692.63000	45.773	0.865	1.000	0.890		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	35692.63000	648.61188 68543;649.60919 16790;650.61157 21120	null
341	Unknown	309	0.665	0.795	0.943	654.64648	80285	225448	1.000	80285.38000	69.794	0.806	1.000	0.710		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	80285.38000	654.64648 241640;655.64795 67856;656.64441 123194	null
